signature_id,interaction_id,fusion_id,matched_signature_name,signature_score,decision,confidence,matched_components_count,missing_components_count,recommendation
SIG-C0B011FF,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-9DCEC505,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3297,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-98F82508,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-3E07EF96,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-1E50FA8E,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-8018243B,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3292,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-F20860C9,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-B630C64A,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-3CB873FE,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-770ED215,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3287,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-1B1F2DFF,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-CDB4E107,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-F456C226,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-A19A0937,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3282,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-FABE7204,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-C6EAC530,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-3ED2EE3A,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-CE164634,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3278,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-1A9F8A8D,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-9CE2256D,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-79667BA7,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-DFD67AFD,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3273,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-11B5A855,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-3EB08760,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-68BE61BD,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-2980DFDC,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3269,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-EEE93EF1,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-BC1E379E,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-7922DA42,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-C956016D,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3264,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-BC038386,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-06C236F3,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-AF83E4ED,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-1B6BC895,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.326,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-7B017A35,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-7B3160B3,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-072F4F14,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-2C9A7DBF,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3256,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-7F6E36EE,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-A4EBEC1A,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-419A289A,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-343A410B,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3252,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-C62280D2,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-5EC7F2E0,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-60AFF851,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-8543E934,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3248,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-DE4E925B,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-62D60E3A,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-6D0925D3,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-514E0484,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3244,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-A2986CE2,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-9CDDEB74,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-A2323E67,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-131BF11C,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.324,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-1FE5A23E,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-C732255B,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-8C713C72,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-04A65BA5,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3237,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-95807D33,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-DF751982,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-19A5280E,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-A63C26E7,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3234,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-8507284B,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-83A5A6F5,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-CB1DE86B,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-A2A311F5,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3231,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-BAD345AA,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-2E3B7BB9,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-41519CB4,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-90934843,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3228,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-2F45A4B2,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-095B5131,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-9C01DBB3,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-C82E2150,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3226,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-77731C87,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-FBFA8620,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-5A630147,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-49F7B145,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3222,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-65ED04DA,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-1A819BF1,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-904A3A08,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-34F4554C,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3219,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-C5389C24,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
SIG-E1708B81,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-52B2610D,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.4,Weak Match,0.3076,2,2,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-0146FB8E,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.4,Weak Match,0.3216,2,2,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-3BDDEA37,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.0,No Match,0.0,0,4,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (0%). No immediate forensic action required.
